"COVID-19_Season";"Week_ID";"Current_Season_Week_Ending_Label";"MMWR_Week_Order";"MMWR_Year";"MMWR_Week";"MMWR_Day";"Setting";"Doses";"Cumulative_Doses";"Location_and_Flu_Season_Order";"Current_Through";"Age_Group"
"2023-2024";"2023 Oct 21 12:00:00 AM";"2025 Oct 18 12:00:00 AM";"8";"2023";"42";"6";"Pharmacy";"1,154,821";"5,981,824";"28";"2026 Jan 17 12:00:00 AM";"60-74"
"2023-2024";"2024 May 11 12:00:00 AM";"2026 May 09 12:00:00 AM";"38";"2024";"19";"6";"Pharmacy";"43,951";"7,770,374";"28";"2026 Jan 17 12:00:00 AM";"75+"
"2024-2025";"2024 Sep 28 12:00:00 AM";"2025 Sep 27 12:00:00 AM";"5";"2024";"39";"6";"Pharmacy";"995,657";"3,912,349";"29";"2026 Jan 17 12:00:00 AM";"60-74"
"2023-2024";"2023 Oct 28 12:00:00 AM";"2025 Oct 25 12:00:00 AM";"9";"2023";"43";"6";"Pharmacy";"596,951";"3,578,809";"28";"2026 Jan 17 12:00:00 AM";"18-49"
"2023-2024";"2024 Apr 13 12:00:00 AM";"2026 Apr 11 12:00:00 AM";"34";"2024";"15";"6";"Pharmacy";"141,332";"16,660,880";"28";"2026 Jan 17 12:00:00 AM";"65+"
"2023-2024";"2024 May 18 12:00:00 AM";"2026 May 16 12:00:00 AM";"39";"2024";"20";"6";"Pharmacy";"49,218";"12,588,898";"28";"2026 Jan 17 12:00:00 AM";"60-74"
"2023-2024";"2023 Dec 23 12:00:00 AM";"2025 Dec 20 12:00:00 AM";"17";"2023";"51";"6";"Pharmacy";"134,232";"6,471,161";"28";"2026 Jan 17 12:00:00 AM";"75+"
"2023-2024";"2023 Nov 25 12:00:00 AM";"2025 Nov 22 12:00:00 AM";"13";"2023";"47";"6";"Pharmacy";"404,894";"12,649,717";"28";"2026 Jan 17 12:00:00 AM";"65+"
"2023-2024";"2024 Jun 01 12:00:00 AM";"2026 May 30 12:00:00 AM";"41";"2024";"22";"6";"Pharmacy";"19,580";"7,409,765";"28";"2026 Jan 17 12:00:00 AM";"18-49"
"2023-2024";"2023 Dec 09 12:00:00 AM";"2025 Dec 06 12:00:00 AM";"15";"2023";"49";"6";"Pharmacy";"439,872";"13,599,626";"28";"2026 Jan 17 12:00:00 AM";"65+"
"2023-2024";"2023 Dec 30 12:00:00 AM";"2025 Dec 27 12:00:00 AM";"18";"2023";"52";"6";"Pharmacy";"157,992";"6,336,944";"28";"2026 Jan 17 12:00:00 AM";"18-49"
"2023-2024";"2023 Sep 16 12:00:00 AM";"2025 Sep 13 12:00:00 AM";"3";"2023";"37";"6";"Pharmacy";"33,257";"33,257";"28";"2026 Jan 17 12:00:00 AM";"65+"
"2023-2024";"2023 Nov 04 12:00:00 AM";"2025 Nov 01 12:00:00 AM";"10";"2023";"44";"6";"Pharmacy";"2,018,865";"19,034,468";"28";"2026 Jan 17 12:00:00 AM";"18+"
"2023-2024";"2024 May 18 12:00:00 AM";"2026 May 16 12:00:00 AM";"39";"2024";"20";"6";"Pharmacy";"21,902";"7,368,909";"28";"2026 Jan 17 12:00:00 AM";"18-49"
"2023-2024";"2024 Jul 20 12:00:00 AM";"2026 Jul 18 12:00:00 AM";"48";"2024";"29";"6";"Pharmacy";"24,812";"8,067,019";"28";"2026 Jan 17 12:00:00 AM";"75+"
"2024-2025";"2024 Sep 21 12:00:00 AM";"2025 Sep 20 12:00:00 AM";"4";"2024";"38";"6";"Pharmacy";"970,310";"2,916,692";"29";"2026 Jan 17 12:00:00 AM";"60-74"
"2023-2024";"2023 Sep 30 12:00:00 AM";"2025 Sep 27 12:00:00 AM";"5";"2023";"39";"6";"Pharmacy";"670,049";"1,080,007";"28";"2026 Jan 17 12:00:00 AM";"50-64"
"2023-2024";"2023 Nov 18 12:00:00 AM";"2025 Nov 15 12:00:00 AM";"12";"2023";"46";"6";"Pharmacy";"387,359";"4,895,253";"28";"2026 Jan 17 12:00:00 AM";"18-49"
"2023-2024";"2024 Feb 10 12:00:00 AM";"2026 Feb 07 12:00:00 AM";"25";"2024";"6";"6";"Pharmacy";"99,429";"13,827,047";"28";"2026 Jan 17 12:00:00 AM";"18-64"
"2023-2024";"2024 Jun 15 12:00:00 AM";"2026 Jun 13 12:00:00 AM";"43";"2024";"24";"6";"Pharmacy";"20,599";"7,450,868";"28";"2026 Jan 17 12:00:00 AM";"18-49"
"2023-2024";"2024 Aug 03 12:00:00 AM";"2026 Aug 01 12:00:00 AM";"50";"2024";"31";"6";"Pharmacy";"11,770";"7,285,926";"28";"2026 Jan 17 12:00:00 AM";"50-64"
"2023-2024";"2023 Sep 23 12:00:00 AM";"2025 Sep 20 12:00:00 AM";"4";"2023";"38";"6";"Pharmacy";"390,223";"409,958";"28";"2026 Jan 17 12:00:00 AM";"50-64"
"2023-2024";"2024 Feb 17 12:00:00 AM";"2026 Feb 14 12:00:00 AM";"26";"2024";"7";"6";"Pharmacy";"33,408";"6,898,904";"28";"2026 Jan 17 12:00:00 AM";"50-64"
"2023-2024";"2024 May 04 12:00:00 AM";"2026 May 02 12:00:00 AM";"37";"2024";"18";"6";"Pharmacy";"21,733";"7,325,410";"28";"2026 Jan 17 12:00:00 AM";"18-49"
"2023-2024";"2024 Aug 03 12:00:00 AM";"2026 Aug 01 12:00:00 AM";"50";"2024";"31";"6";"Pharmacy";"15,210";"8,104,702";"28";"2026 Jan 17 12:00:00 AM";"75+"
"2023-2024";"2024 Feb 17 12:00:00 AM";"2026 Feb 14 12:00:00 AM";"26";"2024";"7";"6";"Pharmacy";"76,117";"13,903,164";"28";"2026 Jan 17 12:00:00 AM";"18-64"
"2023-2024";"2024 Feb 24 12:00:00 AM";"2026 Feb 21 12:00:00 AM";"27";"2024";"8";"6";"Pharmacy";"52,667";"15,610,944";"28";"2026 Jan 17 12:00:00 AM";"65+"
"2023-2024";"2024 Apr 06 12:00:00 AM";"2026 Apr 04 12:00:00 AM";"33";"2024";"14";"6";"Pharmacy";"157,155";"16,519,548";"28";"2026 Jan 17 12:00:00 AM";"65+"
"2023-2024";"2024 Jan 20 12:00:00 AM";"2026 Jan 17 12:00:00 AM";"22";"2024";"3";"6";"Pharmacy";"86,106";"6,700,300";"28";"2026 Jan 17 12:00:00 AM";"50-64"
"2023-2024";"2024 Jan 06 12:00:00 AM";"2026 Jan 03 12:00:00 AM";"20";"2024";"1";"6";"Pharmacy";"120,241";"6,678,714";"28";"2026 Jan 17 12:00:00 AM";"75+"
"2023-2024";"2024 Jun 01 12:00:00 AM";"2026 May 30 12:00:00 AM";"41";"2024";"22";"6";"Pharmacy";"38,836";"12,675,217";"28";"2026 Jan 17 12:00:00 AM";"60-74"
"2023-2024";"2023 Nov 25 12:00:00 AM";"2025 Nov 22 12:00:00 AM";"13";"2023";"47";"6";"Pharmacy";"972,843";"23,228,944";"28";"2026 Jan 17 12:00:00 AM";"18+"
"2023-2024";"2023 Dec 23 12:00:00 AM";"2025 Dec 20 12:00:00 AM";"17";"2023";"51";"6";"Pharmacy";"188,766";"6,221,756";"28";"2026 Jan 17 12:00:00 AM";"50-64"
"2023-2024";"2024 Mar 16 12:00:00 AM";"2026 Mar 14 12:00:00 AM";"30";"2024";"11";"6";"Pharmacy";"201,084";"15,984,876";"28";"2026 Jan 17 12:00:00 AM";"65+"
"2023-2024";"2024 May 11 12:00:00 AM";"2026 May 09 12:00:00 AM";"38";"2024";"19";"6";"Pharmacy";"12,972";"7,133,805";"28";"2026 Jan 17 12:00:00 AM";"50-64"
"2024-2025";"2024 Oct 26 12:00:00 AM";"2025 Oct 25 12:00:00 AM";"9";"2024";"43";"6";"Pharmacy";"481,622";"5,192,201";"29";"2026 Jan 17 12:00:00 AM";"75+"
"2023-2024";"2023 Oct 28 12:00:00 AM";"2025 Oct 25 12:00:00 AM";"9";"2023";"43";"6";"Pharmacy";"1,401,231";"9,573,877";"28";"2026 Jan 17 12:00:00 AM";"65+"
"2023-2024";"2023 Sep 16 12:00:00 AM";"2025 Sep 13 12:00:00 AM";"3";"2023";"37";"6";"Pharmacy";"75,356";"75,356";"28";"2026 Jan 17 12:00:00 AM";"18+"
"2023-2024";"2023 Dec 02 12:00:00 AM";"2025 Nov 29 12:00:00 AM";"14";"2023";"48";"6";"Pharmacy";"1,026,261";"24,255,205";"28";"2026 Jan 17 12:00:00 AM";"18+"
"2023-2024";"2023 Dec 02 12:00:00 AM";"2025 Nov 29 12:00:00 AM";"14";"2023";"48";"6";"Pharmacy";"265,651";"5,476,454";"28";"2026 Jan 17 12:00:00 AM";"18-49"
"2023-2024";"2024 Jul 20 12:00:00 AM";"2026 Jul 18 12:00:00 AM";"48";"2024";"29";"6";"Pharmacy";"15,445";"7,259,978";"28";"2026 Jan 17 12:00:00 AM";"50-64"
"2023-2024";"2023 Nov 04 12:00:00 AM";"2025 Nov 01 12:00:00 AM";"10";"2023";"44";"6";"Pharmacy";"1,056,545";"10,630,422";"28";"2026 Jan 17 12:00:00 AM";"65+"
"2023-2024";"2024 Feb 03 12:00:00 AM";"2026 Jan 31 12:00:00 AM";"24";"2024";"5";"6";"Pharmacy";"50,395";"6,960,756";"28";"2026 Jan 17 12:00:00 AM";"75+"
"2023-2024";"2024 Feb 24 12:00:00 AM";"2026 Feb 21 12:00:00 AM";"27";"2024";"8";"6";"Pharmacy";"39,559";"7,043,817";"28";"2026 Jan 17 12:00:00 AM";"18-49"
"2023-2024";"2024 Apr 20 12:00:00 AM";"2026 Apr 18 12:00:00 AM";"35";"2024";"16";"6";"Pharmacy";"169,276";"31,165,728";"28";"2026 Jan 17 12:00:00 AM";"18+"
"2023-2024";"2023 Dec 02 12:00:00 AM";"2025 Nov 29 12:00:00 AM";"14";"2023";"48";"6";"Pharmacy";"394,897";"9,733,439";"28";"2026 Jan 17 12:00:00 AM";"60-74"
"2024-2025";"2024 Oct 19 12:00:00 AM";"2025 Oct 18 12:00:00 AM";"8";"2024";"42";"6";"Pharmacy";"1,213,561";"9,770,396";"29";"2026 Jan 17 12:00:00 AM";"65+"
"2023-2024";"2024 Jun 15 12:00:00 AM";"2026 Jun 13 12:00:00 AM";"43";"2024";"24";"6";"Pharmacy";"91,405";"32,101,592";"28";"2026 Jan 17 12:00:00 AM";"18+"
"2023-2024";"2024 Feb 10 12:00:00 AM";"2026 Feb 07 12:00:00 AM";"25";"2024";"6";"6";"Pharmacy";"67,294";"11,587,390";"28";"2026 Jan 17 12:00:00 AM";"60-74"
"2023-2024";"2024 May 11 12:00:00 AM";"2026 May 09 12:00:00 AM";"38";"2024";"19";"6";"Pharmacy";"21,597";"7,347,007";"28";"2026 Jan 17 12:00:00 AM";"18-49"
"2023-2024";"2023 Dec 09 12:00:00 AM";"2025 Dec 06 12:00:00 AM";"15";"2023";"49";"6";"Pharmacy";"907,689";"25,162,894";"28";"2026 Jan 17 12:00:00 AM";"18+"
"2023-2024";"2024 Mar 16 12:00:00 AM";"2026 Mar 14 12:00:00 AM";"30";"2024";"11";"6";"Pharmacy";"56,428";"14,149,702";"28";"2026 Jan 17 12:00:00 AM";"18-64"
"2024-2025";"2024 Sep 28 12:00:00 AM";"2025 Sep 27 12:00:00 AM";"5";"2024";"39";"6";"Pharmacy";"473,579";"1,720,059";"29";"2026 Jan 17 12:00:00 AM";"18-49"
"2024-2025";"2024 Oct 12 12:00:00 AM";"2025 Oct 11 12:00:00 AM";"7";"2024";"41";"6";"Pharmacy";"902,651";"5,797,596";"29";"2026 Jan 17 12:00:00 AM";"60-74"
"2023-2024";"2024 Mar 23 12:00:00 AM";"2026 Mar 21 12:00:00 AM";"31";"2024";"12";"6";"Pharmacy";"50,161";"14,199,863";"28";"2026 Jan 17 12:00:00 AM";"18-64"
"2023-2024";"2024 Feb 03 12:00:00 AM";"2026 Jan 31 12:00:00 AM";"24";"2024";"5";"6";"Pharmacy";"54,062";"6,821,437";"28";"2026 Jan 17 12:00:00 AM";"50-64"
"2024-2025";"2024 Oct 19 12:00:00 AM";"2025 Oct 18 12:00:00 AM";"8";"2024";"42";"6";"Pharmacy";"961,885";"6,629,846";"29";"2026 Jan 17 12:00:00 AM";"18-64"
"2023-2024";"2023 Oct 14 12:00:00 AM";"2025 Oct 11 12:00:00 AM";"7";"2023";"41";"6";"Pharmacy";"858,650";"2,948,922";"28";"2026 Jan 17 12:00:00 AM";"75+"
"2023-2024";"2024 Apr 06 12:00:00 AM";"2026 Apr 04 12:00:00 AM";"33";"2024";"14";"6";"Pharmacy";"44,792";"14,295,509";"28";"2026 Jan 17 12:00:00 AM";"18-64"
"2023-2024";"2024 Mar 02 12:00:00 AM";"2026 Feb 28 12:00:00 AM";"28";"2024";"9";"6";"Pharmacy";"42,093";"11,722,376";"28";"2026 Jan 17 12:00:00 AM";"60-74"
"2024-2025";"2024 Sep 28 12:00:00 AM";"2025 Sep 27 12:00:00 AM";"5";"2024";"39";"6";"Pharmacy";"2,463,957";"9,419,126";"29";"2026 Jan 17 12:00:00 AM";"18+"
"2024-2025";"2024 Oct 05 12:00:00 AM";"2025 Oct 04 12:00:00 AM";"6";"2024";"40";"6";"Pharmacy";"982,596";"4,894,945";"29";"2026 Jan 17 12:00:00 AM";"60-74"
"2023-2024";"2023 Oct 21 12:00:00 AM";"2025 Oct 18 12:00:00 AM";"8";"2023";"42";"6";"Pharmacy";"2,871,189";"14,414,418";"28";"2026 Jan 17 12:00:00 AM";"18+"
"2023-2024";"2024 Jan 06 12:00:00 AM";"2026 Jan 03 12:00:00 AM";"20";"2024";"1";"6";"Pharmacy";"557,659";"27,747,905";"28";"2026 Jan 17 12:00:00 AM";"18+"
"2023-2024";"2024 Jun 15 12:00:00 AM";"2026 Jun 13 12:00:00 AM";"43";"2024";"24";"6";"Pharmacy";"12,243";"7,196,848";"28";"2026 Jan 17 12:00:00 AM";"50-64"
"2024-2025";"2024 Aug 31 12:00:00 AM";"2025 Aug 30 12:00:00 AM";"1";"2024";"35";"6";"Pharmacy";"143,334";"143,334";"29";"2026 Jan 17 12:00:00 AM";"50-64"
"2023-2024";"2024 May 25 12:00:00 AM";"2026 May 23 12:00:00 AM";"40";"2024";"21";"6";"Pharmacy";"116,879";"31,813,108";"28";"2026 Jan 17 12:00:00 AM";"18+"
"2023-2024";"2024 Jul 06 12:00:00 AM";"2026 Jul 04 12:00:00 AM";"46";"2024";"27";"6";"Pharmacy";"49,270";"17,609,420";"28";"2026 Jan 17 12:00:00 AM";"65+"
"2023-2024";"2024 Jul 13 12:00:00 AM";"2026 Jul 11 12:00:00 AM";"47";"2024";"28";"6";"Pharmacy";"31,065";"12,878,927";"28";"2026 Jan 17 12:00:00 AM";"60-74"
"2024-2025";"2024 Sep 14 12:00:00 AM";"2025 Sep 13 12:00:00 AM";"3";"2024";"37";"6";"Pharmacy";"1,375,646";"2,835,936";"29";"2026 Jan 17 12:00:00 AM";"65+"
"2023-2024";"2023 Nov 18 12:00:00 AM";"2025 Nov 15 12:00:00 AM";"12";"2023";"46";"6";"Pharmacy";"744,279";"10,011,279";"28";"2026 Jan 17 12:00:00 AM";"18-64"
"2023-2024";"2024 Mar 16 12:00:00 AM";"2026 Mar 14 12:00:00 AM";"30";"2024";"11";"6";"Pharmacy";"117,554";"11,914,868";"28";"2026 Jan 17 12:00:00 AM";"60-74"
"2024-2025";"2024 Oct 12 12:00:00 AM";"2025 Oct 11 12:00:00 AM";"7";"2024";"41";"6";"Pharmacy";"2,319,925";"14,224,793";"29";"2026 Jan 17 12:00:00 AM";"18+"
"2023-2024";"2024 Jun 01 12:00:00 AM";"2026 May 30 12:00:00 AM";"41";"2024";"22";"6";"Pharmacy";"96,862";"31,909,970";"28";"2026 Jan 17 12:00:00 AM";"18+"
"2023-2024";"2023 Dec 09 12:00:00 AM";"2025 Dec 06 12:00:00 AM";"15";"2023";"49";"6";"Pharmacy";"467,817";"11,563,268";"28";"2026 Jan 17 12:00:00 AM";"18-64"
"2023-2024";"2024 Apr 13 12:00:00 AM";"2026 Apr 11 12:00:00 AM";"34";"2024";"15";"6";"Pharmacy";"70,804";"7,551,921";"28";"2026 Jan 17 12:00:00 AM";"75+"
"2023-2024";"2023 Dec 02 12:00:00 AM";"2025 Nov 29 12:00:00 AM";"14";"2023";"48";"6";"Pharmacy";"516,223";"11,095,451";"28";"2026 Jan 17 12:00:00 AM";"18-64"
"2024-2025";"2024 Oct 05 12:00:00 AM";"2025 Oct 04 12:00:00 AM";"6";"2024";"40";"6";"Pharmacy";"520,555";"2,427,451";"29";"2026 Jan 17 12:00:00 AM";"50-64"
"2023-2024";"2024 May 18 12:00:00 AM";"2026 May 16 12:00:00 AM";"39";"2024";"20";"6";"Pharmacy";"34,960";"14,515,777";"28";"2026 Jan 17 12:00:00 AM";"18-64"
"2023-2024";"2024 Feb 24 12:00:00 AM";"2026 Feb 21 12:00:00 AM";"27";"2024";"8";"6";"Pharmacy";"22,892";"7,053,286";"28";"2026 Jan 17 12:00:00 AM";"75+"
"2023-2024";"2023 Oct 28 12:00:00 AM";"2025 Oct 25 12:00:00 AM";"9";"2023";"43";"6";"Pharmacy";"655,289";"4,358,266";"28";"2026 Jan 17 12:00:00 AM";"75+"
"2023-2024";"2024 Jan 06 12:00:00 AM";"2026 Jan 03 12:00:00 AM";"20";"2024";"1";"6";"Pharmacy";"268,386";"14,765,274";"28";"2026 Jan 17 12:00:00 AM";"65+"
"2023-2024";"2023 Nov 25 12:00:00 AM";"2025 Nov 22 12:00:00 AM";"13";"2023";"47";"6";"Pharmacy";"333,136";"9,338,542";"28";"2026 Jan 17 12:00:00 AM";"60-74"
"2023-2024";"2023 Sep 16 12:00:00 AM";"2025 Sep 13 12:00:00 AM";"3";"2023";"37";"6";"Pharmacy";"28,179";"28,179";"28";"2026 Jan 17 12:00:00 AM";"60-74"
"2023-2024";"2023 Oct 21 12:00:00 AM";"2025 Oct 18 12:00:00 AM";"8";"2023";"42";"6";"Pharmacy";"1,259,746";"6,241,774";"28";"2026 Jan 17 12:00:00 AM";"18-64"
"2023-2024";"2024 Apr 06 12:00:00 AM";"2026 Apr 04 12:00:00 AM";"33";"2024";"14";"6";"Pharmacy";"76,678";"7,481,117";"28";"2026 Jan 17 12:00:00 AM";"75+"
"2024-2025";"2024 Sep 21 12:00:00 AM";"2025 Sep 20 12:00:00 AM";"4";"2024";"38";"6";"Pharmacy";"895,855";"2,647,960";"29";"2026 Jan 17 12:00:00 AM";"18-64"
"2023-2024";"2023 Nov 18 12:00:00 AM";"2025 Nov 15 12:00:00 AM";"12";"2023";"46";"6";"Pharmacy";"336,278";"5,580,710";"28";"2026 Jan 17 12:00:00 AM";"75+"
"2023-2024";"2024 Feb 17 12:00:00 AM";"2026 Feb 14 12:00:00 AM";"26";"2024";"7";"6";"Pharmacy";"42,709";"7,004,258";"28";"2026 Jan 17 12:00:00 AM";"18-49"
"2023-2024";"2024 May 04 12:00:00 AM";"2026 May 02 12:00:00 AM";"37";"2024";"18";"6";"Pharmacy";"35,612";"14,446,247";"28";"2026 Jan 17 12:00:00 AM";"18-64"
"2023-2024";"2023 Sep 23 12:00:00 AM";"2025 Sep 20 12:00:00 AM";"4";"2023";"38";"6";"Pharmacy";"746,292";"774,471";"28";"2026 Jan 17 12:00:00 AM";"60-74"
"2023-2024";"2023 Dec 30 12:00:00 AM";"2025 Dec 27 12:00:00 AM";"18";"2023";"52";"6";"Pharmacy";"211,004";"14,496,888";"28";"2026 Jan 17 12:00:00 AM";"65+"
"2023-2024";"2024 Jun 01 12:00:00 AM";"2026 May 30 12:00:00 AM";"41";"2024";"22";"6";"Pharmacy";"65,392";"17,328,160";"28";"2026 Jan 17 12:00:00 AM";"65+"
"2023-2024";"2024 Jun 22 12:00:00 AM";"2026 Jun 20 12:00:00 AM";"44";"2024";"25";"6";"Pharmacy";"20,411";"7,471,279";"28";"2026 Jan 17 12:00:00 AM";"18-49"
"2023-2024";"2024 Mar 30 12:00:00 AM";"2026 Mar 28 12:00:00 AM";"32";"2024";"13";"6";"Pharmacy";"108,019";"12,131,966";"28";"2026 Jan 17 12:00:00 AM";"60-74"
"2023-2024";"2024 Jul 06 12:00:00 AM";"2026 Jul 04 12:00:00 AM";"46";"2024";"27";"6";"Pharmacy";"17,737";"7,508,818";"28";"2026 Jan 17 12:00:00 AM";"18-49"
"2023-2024";"2024 Jan 13 12:00:00 AM";"2026 Jan 10 12:00:00 AM";"21";"2024";"2";"6";"Pharmacy";"240,488";"15,005,762";"28";"2026 Jan 17 12:00:00 AM";"65+"
"2023-2024";"2024 Mar 23 12:00:00 AM";"2026 Mar 21 12:00:00 AM";"31";"2024";"12";"6";"Pharmacy";"88,248";"7,313,292";"28";"2026 Jan 17 12:00:00 AM";"75+"
"2023-2024";"2023 Oct 14 12:00:00 AM";"2025 Oct 11 12:00:00 AM";"7";"2023";"41";"6";"Pharmacy";"756,659";"2,615,844";"28";"2026 Jan 17 12:00:00 AM";"50-64"
"2023-2024";"2024 Jan 27 12:00:00 AM";"2026 Jan 24 12:00:00 AM";"23";"2024";"4";"6";"Pharmacy";"281,707";"28,901,381";"28";"2026 Jan 17 12:00:00 AM";"18+"
"2023-2024";"2024 Mar 23 12:00:00 AM";"2026 Mar 21 12:00:00 AM";"31";"2024";"12";"6";"Pharmacy";"20,930";"7,022,687";"28";"2026 Jan 17 12:00:00 AM";"50-64"
"2023-2024";"2024 Jul 06 12:00:00 AM";"2026 Jul 04 12:00:00 AM";"46";"2024";"27";"6";"Pharmacy";"78,957";"32,350,683";"28";"2026 Jan 17 12:00:00 AM";"18+"
"2024-2025";"2024 Sep 14 12:00:00 AM";"2025 Sep 13 12:00:00 AM";"3";"2024";"37";"6";"Pharmacy";"2,196,257";"4,588,042";"29";"2026 Jan 17 12:00:00 AM";"18+"
"2023-2024";"2024 Jan 20 12:00:00 AM";"2026 Jan 17 12:00:00 AM";"22";"2024";"3";"6";"Pharmacy";"153,919";"15,159,681";"28";"2026 Jan 17 12:00:00 AM";"65+"
"2023-2024";"2024 Feb 24 12:00:00 AM";"2026 Feb 21 12:00:00 AM";"27";"2024";"8";"6";"Pharmacy";"30,261";"6,929,165";"28";"2026 Jan 17 12:00:00 AM";"50-64"
"2023-2024";"2023 Nov 25 12:00:00 AM";"2025 Nov 22 12:00:00 AM";"13";"2023";"47";"6";"Pharmacy";"567,949";"10,579,228";"28";"2026 Jan 17 12:00:00 AM";"18-64"
"2023-2024";"2023 Dec 16 12:00:00 AM";"2025 Dec 13 12:00:00 AM";"16";"2023";"50";"6";"Pharmacy";"408,227";"11,971,495";"28";"2026 Jan 17 12:00:00 AM";"18-64"
"2023-2024";"2023 Dec 23 12:00:00 AM";"2025 Dec 20 12:00:00 AM";"17";"2023";"51";"6";"Pharmacy";"240,448";"6,178,952";"28";"2026 Jan 17 12:00:00 AM";"18-49"
"2023-2024";"2024 Mar 30 12:00:00 AM";"2026 Mar 28 12:00:00 AM";"32";"2024";"13";"6";"Pharmacy";"91,147";"7,404,439";"28";"2026 Jan 17 12:00:00 AM";"75+"
"2023-2024";"2023 Dec 30 12:00:00 AM";"2025 Dec 27 12:00:00 AM";"18";"2023";"52";"6";"Pharmacy";"503,652";"27,190,246";"28";"2026 Jan 17 12:00:00 AM";"18+"
"2023-2024";"2024 Apr 20 12:00:00 AM";"2026 Apr 18 12:00:00 AM";"35";"2024";"16";"6";"Pharmacy";"130,973";"16,791,853";"28";"2026 Jan 17 12:00:00 AM";"65+"
"2023-2024";"2024 May 25 12:00:00 AM";"2026 May 23 12:00:00 AM";"40";"2024";"21";"6";"Pharmacy";"21,276";"7,390,185";"28";"2026 Jan 17 12:00:00 AM";"18-49"
"2023-2024";"2024 Jan 13 12:00:00 AM";"2026 Jan 10 12:00:00 AM";"21";"2024";"2";"6";"Pharmacy";"159,496";"6,652,672";"28";"2026 Jan 17 12:00:00 AM";"18-49"
"2023-2024";"2024 Mar 30 12:00:00 AM";"2026 Mar 28 12:00:00 AM";"32";"2024";"13";"6";"Pharmacy";"20,274";"7,042,961";"28";"2026 Jan 17 12:00:00 AM";"50-64"
"2023-2024";"2024 Jan 06 12:00:00 AM";"2026 Jan 03 12:00:00 AM";"20";"2024";"1";"6";"Pharmacy";"156,232";"6,493,176";"28";"2026 Jan 17 12:00:00 AM";"18-49"
"2023-2024";"2024 Jul 27 12:00:00 AM";"2026 Jul 25 12:00:00 AM";"49";"2024";"30";"6";"Pharmacy";"32,639";"12,948,123";"28";"2026 Jan 17 12:00:00 AM";"60-74"
"2023-2024";"2024 Jan 20 12:00:00 AM";"2026 Jan 17 12:00:00 AM";"22";"2024";"3";"6";"Pharmacy";"107,018";"6,759,690";"28";"2026 Jan 17 12:00:00 AM";"18-49"
"2023-2024";"2024 Jun 08 12:00:00 AM";"2026 Jun 06 12:00:00 AM";"42";"2024";"23";"6";"Pharmacy";"33,069";"14,614,878";"28";"2026 Jan 17 12:00:00 AM";"18-64"
"2024-2025";"2024 Oct 05 12:00:00 AM";"2025 Oct 04 12:00:00 AM";"6";"2024";"40";"6";"Pharmacy";"517,731";"2,237,790";"29";"2026 Jan 17 12:00:00 AM";"18-49"
"2023-2024";"2023 Dec 23 12:00:00 AM";"2025 Dec 20 12:00:00 AM";"17";"2023";"51";"6";"Pharmacy";"265,762";"10,631,857";"28";"2026 Jan 17 12:00:00 AM";"60-74"
"2023-2024";"2023 Nov 18 12:00:00 AM";"2025 Nov 15 12:00:00 AM";"12";"2023";"46";"6";"Pharmacy";"356,920";"5,116,025";"28";"2026 Jan 17 12:00:00 AM";"50-64"
"2023-2024";"2024 Apr 27 12:00:00 AM";"2026 Apr 25 12:00:00 AM";"36";"2024";"17";"6";"Pharmacy";"115,105";"16,906,958";"28";"2026 Jan 17 12:00:00 AM";"65+"
"2024-2025";"2024 Oct 12 12:00:00 AM";"2025 Oct 11 12:00:00 AM";"7";"2024";"41";"6";"Pharmacy";"1,002,719";"5,667,961";"29";"2026 Jan 17 12:00:00 AM";"18-64"
"2023-2024";"2023 Dec 16 12:00:00 AM";"2025 Dec 13 12:00:00 AM";"16";"2023";"50";"6";"Pharmacy";"366,792";"13,966,418";"28";"2026 Jan 17 12:00:00 AM";"65+"
"2023-2024";"2024 Jul 27 12:00:00 AM";"2026 Jul 25 12:00:00 AM";"49";"2024";"30";"6";"Pharmacy";"14,178";"7,274,156";"28";"2026 Jan 17 12:00:00 AM";"50-64"
"2024-2025";"2024 Aug 31 12:00:00 AM";"2025 Aug 30 12:00:00 AM";"1";"2024";"35";"6";"Pharmacy";"188,976";"188,976";"29";"2026 Jan 17 12:00:00 AM";"75+"
"2023-2024";"2024 Mar 23 12:00:00 AM";"2026 Mar 21 12:00:00 AM";"31";"2024";"12";"6";"Pharmacy";"109,079";"12,023,947";"28";"2026 Jan 17 12:00:00 AM";"60-74"
"2023-2024";"2024 May 04 12:00:00 AM";"2026 May 02 12:00:00 AM";"37";"2024";"18";"6";"Pharmacy";"50,060";"7,726,423";"28";"2026 Jan 17 12:00:00 AM";"75+"
"2024-2025";"2024 Sep 14 12:00:00 AM";"2025 Sep 13 12:00:00 AM";"3";"2024";"37";"6";"Pharmacy";"820,611";"1,752,105";"29";"2026 Jan 17 12:00:00 AM";"18-64"
"2023-2024";"2023 Dec 16 12:00:00 AM";"2025 Dec 13 12:00:00 AM";"16";"2023";"50";"6";"Pharmacy";"775,019";"25,937,913";"28";"2026 Jan 17 12:00:00 AM";"18+"
"2023-2024";"2024 Jan 27 12:00:00 AM";"2026 Jan 24 12:00:00 AM";"23";"2024";"4";"6";"Pharmacy";"80,433";"6,840,123";"28";"2026 Jan 17 12:00:00 AM";"18-49"
